7.403	12.925
6.121	14.076
10.480	14.301
11.524	15.127
12.561	15.735
5.398	15.843
8.323	15.896
5.961	16.251
13.721	16.949
12.900	21.347
20.854	23.072
21.731	26.545
25.345	27.618
31.081	39.483
35.783	42.860
36.981	43.421
37.118	43.762
37.233	43.904
36.458	44.049
37.871	45.369
56.533	63.515
61.949	64.748
57.866	64.900
63.782	66.517
65.819	73.710
74.107	80.457
74.439	82.462
76.226	84.180
76.662	84.427
79.886	85.166
85.220	86.175
82.090	86.574
78.871	87.358
86.515	89.778
89.302	93.070
92.243	97.493
93.799	101.977
96.688	102.627
95.274	103.746
98.415	104.653
98.815	104.728
98.178	105.489
98.582	105.763
102.299	106.718
104.683	106.996
104.772	107.557
102.214	108.512
104.276	108.896
107.687	112.024
109.374	115.312
121.013	128.861
121.634	129.035
126.161	131.136
124.926	133.482
119.869	133.488
130.373	134.161
134.857	140.598
136.533	142.443
137.497	143.976
139.117	145.416
142.832	146.054
138.823	146.556
144.590	148.484
137.428	150.320
146.690	152.126
151.569	153.149
149.986	153.305
154.212	162.020
159.173	164.323
160.891	164.655
168.178	175.127
167.856	175.665
167.144	175.811
168.213	176.144
175.357	177.239
178.249	184.723
178.958	185.251
181.224	188.464
188.469	190.746
194.815	200.359
194.425	200.979
195.849	202.461
196.849	206.088
199.254	206.712
203.141	208.214
204.285	209.263
206.960	213.166
209.031	213.180
216.241	224.531
216.883	225.093
217.100	225.260
218.659	226.367
216.888	227.366
220.634	228.475
223.070	229.223
229.137	231.677
231.339	238.430
229.777	243.287
239.031	245.818
240.321	247.423
246.935	248.142
240.364	252.054
249.666	254.553
259.776	266.403
262.552	267.856
270.418	276.206
273.029	278.359
273.458	279.652
278.957	283.768
283.242	286.451
278.983	287.266
276.699	287.821
283.612	288.706
285.693	289.509
288.824	292.174
292.937	299.010
301.395	307.271
301.017	307.555
303.368	309.328
304.834	310.505
302.069	312.017
307.381	315.784
321.958	328.731
324.659	329.847
328.231	333.238
329.857	335.149
327.942	336.027
330.252	338.672
330.945	338.790
336.367	339.412
337.687	340.353
338.427	344.095
344.043	347.113
345.834	347.867
350.429	358.947
349.073	359.776
354.030	361.683
360.140	363.038
