1.554	8.218
1.437	9.403
7.465	11.207
10.891	12.416
19.845	27.764
27.241	30.27
23.715	32.65
31.771	34.604
32.042	37.974
36.262	39.381
41.313	47.869
45.652	49.572
49.187	54.865
61.222	68.909
63.813	71.299
67.979	71.813
65.071	71.978
71.095	72.543
67.15	73.993
77.219	82.888
79.459	84.812
80.996	88.471
81.778	88.798
84.072	90.905
90.778	91.828
86.65	91.835
91.382	92.43
91.243	96.599
92.564	97.984
95.658	98.058
98.798	100.453
99.764	103.338
103.476	105.659
110.182	117.775
112.579	119.122
114.698	121.389
115.06	122.837
119.757	123.905
122.763	124.131
115.268	124.826
124.576	126.779
123.261	131.8
128.84	133.55
130.634	135.427
136.182	140.816
139.168	145.111
139.499	145.957
141.546	149.181
147.221	150.344
147.786	151.737
149.019	153.342
149.768	154.153
149.603	157.504
151.229	159.607
157.675	160.485
160.287	163.297
162.537	168.351
161.802	168.367
163.212	170.271
169.968	172.692
173.154	176.815
176.578	181.893
178.56	184.368
179.494	185.405
181.453	187.245
197.603	212.379
205.412	213.905
207.916	214.862
221.742	230.567
225.123	233.144
232.497	234.764
232.99	240.026
237.238	241.141
235.139	242.223
238.771	243.748
235.136	244.464
232.66	244.967
244.544	246.851
245.938	248.788
244.518	248.879
241.076	249.539
250.37	254.416
252.366	255.608
253.455	257.859
256.414	258.93
255.03	259.312
262.151	270.217
264.513	270.549
263.333	271.172
265.23	273.163
271.799	276.474
276.769	277.588
270.685	278.552
277.062	280.006
279.195	282.476
278.809	284.1
280.2	284.163
283.246	286.541
282.638	288.92
281.459	289.063
283.466	289.387
284.378	290.412
285.054	290.888
286.449	290.9
288.653	291.863
285.942	292.127
290.488	293.106
289.798	294.555
290.399	295.597
286.835	295.888
296.025	298.17
293.986	298.288
286.901	298.37
297.475	299.659
300.692	308.321
307.972	309.506
301.792	309.902
310.14	313.579
311.06	317.735
312.541	319.072
310.566	321.713
322.247	325.357
325.013	328.114
326.257	331.126
327.238	332.086
331.297	334.671
326.484	335.165
330.606	336.517
331.912	338.0
337.832	341.612
339.192	344.838
342.355	347.384
339.823	347.943
340.416	351.884
351.285	356.192
354.112	357.829
354.458	359.03
354.632	359.947
354.514	360.552
361.856	372.646
368.929	374.43
367.331	374.436
372.404	375.508
371.075	377.678
375.84	378.468
376.66	379.298
377.272	381.663
378.209	383.749
381.165	387.708
380.244	388.695
384.712	389.499
387.802	394.964
393.777	396.22
394.791	397.776
395.368	399.672
395.228	401.157
397.854	403.375
400.18	404.64
407.07	416.266
414.422	420.089
421.85	430.353
430.612	435.285
425.175	436.726
433.621	437.702
433.335	438.157
434.296	438.392
435.705	439.668
435.697	439.897
437.653	440.197
435.976	444.044
442.218	445.217
443.706	448.714
448.621	454.011
450.279	454.835
448.761	455.471
450.64	456.318
455.953	458.868
450.755	459.174
450.394	464.17
462.448	466.495
467.631	474.121
470.709	475.801
482.865	488.569
483.052	489.786
490.467	491.901
488.929	493.516
481.096	496.245
498.845	506.449
499.624	507.097
499.03	507.246
513.429	520.472
514.69	521.864
513.192	523.413
521.767	525.209
529.7	537.608
536.389	540.414
541.475	546.651
542.559	548.77
542.407	550.999
545.396	551.182
547.212	552.495
552.955	558.1
553.005	563.823
559.059	564.144
563.338	568.162
564.082	569.1
559.074	570.017
563.737	570.378
567.096	577.831
574.784	581.647
575.377	582.003
578.162	584.703
584.593	589.394
584.924	593.209
592.341	596.146
594.846	601.085
597.243	603.658
598.72	606.855
601.734	608.739
606.401	608.897
602.46	609.032
606.893	611.165
610.28	617.235
611.554	617.764
614.175	619.818
618.144	619.853
611.328	621.118
620.389	622.757
621.052	625.017
632.522	641.368
638.673	643.875
640.858	645.99
639.082	646.276
640.307	646.492
645.838	647.475
644.655	647.712
647.916	648.999
642.592	649.438
645.061	650.467
653.104	660.091
656.241	663.735
659.78	665.032
658.857	665.748
660.233	666.342
659.731	666.417
662.78	667.561
659.358	668.089
660.139	670.001
671.047	677.174
674.668	679.171
672.126	679.392
674.877	680.546
675.401	682.173
674.859	682.991
679.683	684.648
692.722	699.797
699.182	700.669
700.38	705.274
703.275	712.413
708.867	713.363
709.874	715.377
709.698	716.234
711.242	717.149
717.817	720.898
716.804	722.056
719.322	722.293
723.092	724.331
725.952	736.002
732.515	738.998
738.506	744.347
743.926	745.365
746.428	753.706
747.448	760.237
759.634	760.954
754.885	761.341
760.183	764.007
760.307	766.118
762.61	768.074
763.367	768.308
766.04	770.655
765.196	771.297
770.244	774.396
770.329	774.643
775.514	776.005
772.149	779.673
784.765	791.669
781.65	792.065
784.661	794.272
790.533	798.672
795.707	799.787
799.131	803.082
799.773	804.553
798.115	806.518
800.571	807.69
807.193	812.469
807.787	813.084
808.26	815.587
808.374	815.926
815.18	819.614
813.559	820.11
817.26	821.59
820.59	824.185
819.977	824.294
817.493	825.456
826.891	832.893
831.238	833.698
835.16	840.91
840.264	843.734
845.172	850.952
854.431	862.317
856.315	863.744
863.782	866.618
856.624	867.537
866.136	870.392
869.581	871.733
866.961	873.883
863.853	875.724
870.207	876.198
870.956	877.373
878.273	881.403
882.985	891.957
885.442	892.62
888.412	895.825
888.427	896.301
886.152	898.913
899.662	903.449
899.9	909.606
909.691	912.516
911.243	915.401
921.805	927.886
918.502	930.547
924.501	931.459
930.373	932.924
925.064	933.796
930.062	934.658
931.176	936.253
934.309	936.937
944.249	951.26
946.563	953.514
956.47	965.349
962.88	969.178
969.388	972.512
974.457	982.734
980.093	984.738
978.381	985.714
976.951	985.791
983.434	987.02
978.23	987.069
982.962	987.143
983.598	988.639
989.048	991.542
989.316	994.157
991.777	996.439
993.828	997.44
995.391	999.583
1002.924	1012.511
1017.092	1024.871
1014.55	1025.24
1021.848	1026.295
1023.927	1026.606
1024.242	1027.195
1025.097	1028.904
1029.053	1029.77
1024.257	1032.153
1032.188	1035.471
1038.373	1045.772
1041.2	1047.555
1045.94	1050.693
1046.602	1052.102
1053.564	1060.389
1059.531	1061.69
1060.127	1062.997
1060.138	1064.243
1060.185	1066.782
1068.785	1074.337
1069.242	1076.681
1072.375	1077.346
1074.183	1080.359
1078.58	1081.783
1077.975	1081.858
1079.813	1084.988
1084.497	1085.869
1085.495	1090.157
1091.789	1099.27
1093.193	1099.935
1093.018	1100.052
1097.529	1100.765
1100.011	1102.004
1096.435	1102.046
1100.517	1102.759
1099.119	1105.097
1103.616	1107.328
1103.331	1108.395
1107.719	1112.012
1110.493	1112.935
1112.495	1117.507
1121.647	1130.788
1126.595	1133.259
1126.957	1133.33
1131.92	1135.888
1128.8	1136.027
1137.903	1146.906
1142.831	1150.059
1146.119	1150.586
1139.884	1150.675
1145.955	1151.643
1150.765	1153.772
1152.571	1155.172
1157.943	1166.952
1160.089	1167.673
1160.82	1167.681
1169.372	1176.239
1174.4	1180.702
1170.941	1180.786
1179.554	1184.108
1181.622	1186.642
1186.63	1192.148
1191.291	1194.045
1191.853	1195.657
1194.706	1196.959
1192.65	1197.427
1198.269	1198.744
1203.37	1210.141
1207.445	1215.401
1212.887	1218.538
1208.163	1218.702
1211.346	1220.444
1209.195	1220.8
1221.254	1223.788
1226.186	1232.464
1226.873	1233.579
1228.188	1235.737
1233.26	1238.584
1236.979	1240.994
1243.175	1249.444
1247.104	1252.088
1251.37	1252.891
1245.978	1252.93
1251.926	1254.316
1242.486	1254.417
1253.011	1255.508
1255.824	1258.11
1258.444	1260.548
1268.885	1275.623
1272.08	1277.039
1275.632	1278.651
1278.489	1281.46
1279.599	1286.185
1282.646	1288.35
1288.982	1292.007
1296.112	1302.347
1299.792	1304.759
1303.475	1305.67
1297.447	1306.406
1308.941	1316.337
1311.523	1318.116
1311.612	1318.412
1319.075	1321.865
1320.204	1323.805
1331.893	1337.843
1333.826	1340.663
1333.569	1341.162
1335.507	1344.733
1341.209	1344.874
1340.972	1345.24
1344.228	1347.502
1345.251	1348.068
1344.566	1348.974
1348.818	1351.077
1351.609	1354.556
1356.233	1362.886
1355.67	1365.281
1360.312	1366.624
1364.134	1371.372
1370.955	1374.178
1376.61	1386.434
1380.167	1386.802
1389.844	1398.651
1398.709	1399.812
1408.444	1415.937
1409.223	1417.038
1414.846	1418.411
1417.793	1419.529
1418.544	1421.625
1422.451	1424.909
1423.712	1428.749
1423.085	1429.698
1431.127	1438.05
1432.191	1440.763
1437.676	1441.636
1439.513	1442.894
1439.86	1444.371
1444.738	1445.797
1445.413	1447.679
1443.684	1450.842
1448.388	1452.863
1445.659	1454.139
1449.179	1454.907
1449.584	1455.499
1449.462	1457.452
1454.724	1458.991
1455.45	1460.89
1459.99	1462.861
1465.8	1472.669
1468.621	1473.672
1469.702	1474.651
1471.857	1475.01
1474.218	1475.734
1471.621	1478.189
1469.014	1479.885
1477.051	1481.941
1474.617	1481.963
1499.971	1508.248
1504.987	1510.212
1502.628	1510.514
1505.165	1511.566
1511.701	1512.703
1515.947	1523.569
1515.637	1523.635
1518.964	1524.786
1527.298	1536.468
1528.334	1536.901
1534.842	1537.673
1535.692	1537.879
1537.442	1539.974
1537.067	1543.252
1540.718	1544.559
1541.626	1545.137
1542.343	1552.369
1546.448	1553.859
1548.513	1555.815
1559.651	1565.346
1560.408	1566.176
1558.463	1567.323
1559.151	1567.877
1560.381	1568.379
1564.488	1569.035
1567.66	1569.3
1565.383	1569.914
1568.783	1569.932
1570.227	1571.957
1564.614	1573.336
1570.804	1574.63
1578.163	1588.83
1588.463	1592.916
1590.739	1596.012
1594.249	1597.374
1595.053	1598.489
1590.834	1600.294
1598.264	1602.0
1597.151	1602.554
1600.134	1603.249
1601.779	1606.478
1606.372	1608.905
1610.945	1617.071
1610.646	1618.694
1618.607	1621.623
1621.144	1624.885
1621.37	1627.267
1614.903	1630.548
1628.629	1632.374
1629.253	1635.623
